"Date of Download: 2023-05-16_16:57:23"
"Search Parameters: Data Level:all  Trait List:  Trial List:9827,10416,9775,10793,11237  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 12|boiling time 20 minutes|COMP:0000287","Change in weight after boiling computation percentage|month 12|boiling time 30 minutes|COMP:0000288","branching angle in degrees|CO_334:0002082","branching level counting|CO_334:0000079","cassava bacterial blight severity 3-month evaluation|CO_334:0000175","dry matter content by specific gravity method|CO_334:0000160","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","fresh root yield|CO_334:0000013","fresh storage root weight per plot|CO_334:0000012","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","lodged plants estimation 1-3|month 6|COMP:0000208","marketable root number counting|CO_334:0000169","number of planted stakes per plant counting|CO_334:0000300","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant height measurement in cm|CO_334:0000018","plant height with leaf in cm|CO_334:0000123","plant stands harvested counting|CO_334:0000010","root color visual rating 1-3|CO_334:0000221","root constriction visual rating 1-3|CO_334:0000109","root evaluation scaled 1-5|CO_334:0000228","root length evaluation scaled 1-3|CO_334:0000226","root weight in air|CO_334:0000157","root weight in water|CO_334:0000158","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","storage root neck length visual rating 1-3|CO_334:0000223","storage root shape visual rating 1-6|CO_334:0000020","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209175","GM14172A-11","","plot","5239583","202256DVGST_stom_rep1_GM14172A-11_45","1","1","45","1","45","test","","","","","2","","40.4051378446115","","80","1.5625","0.8","1","2","1","","25","","5","4","160","20","3","3","1","4","2","920","122","1","2","2","2","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209173","GM14172A-1","","plot","5239705","202256DVGST_stom_rep1_GM14172A-1_222","1","1","222","5","42","test","","","","","2","","40.8195759065765","","80","3.90625","2","1","3","1","","18","","5","4","160","20","2","3","1","3","3","1880","253","0","5","3","2","3","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209176","GM14172A-12","","plot","5239356","202256DVGST_stom_rep1_GM14172A-12_296","1","1","296","7","26","test","","","","","1","","37.4837887289582","","100","11.5234375","5.9","1","4","1","","12","","5","3","220","20","4","3","1","2","3","4650","551","0","5","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209177","GM14172A-13","","plot","5239495","202256DVGST_stom_rep1_GM14172A-13_94","1","1","94","3","4","test","","","","","3","","33.7944444444444","","110","10.7421875","5.5","1","4","1","","15","","5","2","250","20","4","3","1","3","3","4930","493","5","5","3","2","3","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209178","GM14172A-14","","plot","5239500","202256DVGST_stom_rep1_GM14172A-14_235","1","1","235","6","36","test","","","","","3","","39.9570772371555","","90","12.109375","6.2","1","4","1","","8","","5","2","210","20","3","3","1","3","3","3380","441","0","3","3","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209179","GM14172A-15","","plot","5240426","202256DVGST_stom_rep1_GM14172A-15_100","1","1","100","3","10","test","","","","","3","","36.0290665434381","","90","19.3359375","9.9","1","3","1","","25","","5","4","190","20","4","3","2","2","3","4870","542","0","5","2","2","3","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209180","GM14172A-2","","plot","5239078","202256DVGST_stom_rep1_GM14172A-2_634","1","1","634","15","4","test","","","","","2","","40.2808741788782","","130","11.328125","5.8","1","4","1","","10","","5","3","200","20","3","3","1","3","3","4560","602","0","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209181","GM14172A-3","","plot","5239104","202256DVGST_stom_rep1_GM14172A-3_132","1","1","132","3","42","test","","","","","1","","36.8244742990654","","120","11.5234375","5.9","1","4","1","","35","","5","2","230","30","4","3","1","3","3","3870","446","0","5","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209182","GM14172A-4","","plot","5239481","202256DVGST_stom_rep1_GM14172A-4_68","1","1","68","2","23","test","","","","","3","","34.3697709745267","","150","15.234375","7.8","1","4","1","","6","","5","3","240","30","4","3","1","2","3","4770","491","0","5","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209183","GM14172A-5","","plot","5240529","202256DVGST_stom_rep1_GM14172A-5_588","1","1","588","14","43","test","","","","","0","","36.282390096008","","240","15.8203125","8.1","1","4","1","","4","","5","2","240","30","4","3","1","2","3","4460","502","0","5","3","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209184","GM14172A-6","","plot","5240036","202256DVGST_stom_rep1_GM14172A-6_710","1","1","710","16","11","test","","","","","2","","39.0730769230769","","170","4.6875","2.4","1","4","1","","18","","5","2","250","20","2","3","1","4","3","1830","231","0","3","3","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209185","GM14172A-7","","plot","5239336","202256DVGST_stom_rep1_GM14172A-7_123","1","1","123","3","33","test","","","","","1","","38.0308747220163","","130","6.8359375","3.5","1","4","1","","14","","5","4","180","20","3","3","2","3","3","3070","372","0","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209186","GM14172A-8","","plot","5240412","202256DVGST_stom_rep1_GM14172A-8_19","1","1","19","1","19","test","","","","","2","","32.8510729613734","","90","13.28125","6.8","1","3","1","","6","","5","4","150","20","4","3","1","3","3","4120","392","6","5","1","2","1","3","Frutos (Operator: lizbethpino, Time: ),  (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209187","GM14172A-9","","plot","5239783","202256DVGST_stom_rep1_GM14172A-9_743","1","1","743","17","23","test","","","","","3","","31.1838577442942","","120","18.9453125","9.7","1","3","1","","14","","5","3","170","30","3","3","1","2","3","4940","427","1","4","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209188","GM14173A-1","","plot","5239908","202256DVGST_stom_rep1_GM14173A-1_92","1","1","92","3","2","test","","","","","3","","22.0093056894889","","90","9.5703125","4.9","1","3","1","","10","","5","3","190","30","4","2","2","2","3","4300","152","0","5","2","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209189","GM14173A-2","","plot","5240419","202256DVGST_stom_rep1_GM14173A-2_93","1","1","93","3","3","test","","","","","2","","37.5463423212192","","140","13.28125","6.8","1","3","1","","16","","5","4","220","30","3","2","1","2","3","4840","575","1","5","1","3","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209190","GM14173A-3","","plot","5240418","202256DVGST_stom_rep1_GM14173A-3_592","1","1","592","14","39","test","","","","","3","","32.1153377894485","","80","24.0234375","12.3","1","4","1","","33","","5","3","180","20","4","2","1","2","3","4610","421","2","5","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209191","GM14173A-4","","plot","5239603","202256DVGST_stom_rep1_GM14173A-4_26","1","1","26","1","26","test","","","","","3","","33.7007856191744","","140","17.578125","9","1","4","1","","22","","5","3","220","30","4","2","1","2","3","4170","415","0","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209192","GM14173A-5","","plot","5239086","202256DVGST_stom_rep1_GM14173A-5_541","1","1","541","13","1","test","","","","","1","","34.5664048059149","","190","20.1171875","10.3","1","4","2","","3","","5","3","210","20","4","2","1","1","3","4830","502","3","5","1","2","1","5"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209194","GM14174A-10","","plot","5239692","202256DVGST_stom_rep1_GM14174A-10_762","1","1","762","17","42","test","","","","","2","","35.3291456132292","","140","26.3671875","13.5","1","4","1","","23","","5","2","200","20","4","3","1","1","3","4880","526","0","5","1","3","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209195","GM14174A-11","","plot","5239608","202256DVGST_stom_rep1_GM14174A-11_543","1","1","543","13","3","test","","","","","0","","35.2070117053018","","170","15.234375","7.8","1","3","1","","14","","5","3","170","20","3","3","1","2","2","4880","523","4","4","2","2","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209196","GM14174A-12","","plot","5240165","202256DVGST_stom_rep1_GM14174A-12_90","1","1","90","2","1","test","","","","","0","","41.498969072165","","180","5.46875","2.8","1","3","1","","25","","5","4","180","20","3","3","2","3","3","2700","372","0","4","2","2","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209197","GM14174A-13","","plot","5239432","202256DVGST_stom_rep1_GM14174A-13_129","1","1","129","3","39","test","","","","","1","","36.1435114503817","","120","10.15625","5.2","1","4","1","","11","","5","3","220","20","4","3","1","3","3","3540","396","5","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209198","GM14174A-14","","plot","5239914","202256DVGST_stom_rep1_GM14174A-14_471","1","1","471","11","21","test","","","","","2","","34.6846634901727","","90","8.203125","4.2","1","3","1","","0","","5","4","220","10","4","3","1","3","3","3750","392","0","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209200","GM14174A-16","","plot","5239528","202256DVGST_stom_rep1_GM14174A-16_590","1","1","590","14","41","test","","","","","3","","31.2273722627737","","120","27.9296875","14.3","1","4","1","","8","","5","2","210","20","4","3","1","1","3","4950","429","6","5","2","2","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209193","GM14174A-1","","plot","5240329","202256DVGST_stom_rep1_GM14174A-1_701","1","1","701","16","20","test","","","","","1","","34.6275836541309","","90","8.0078125","4.1","1","4","1","","19","","5","3","170","20","4","3","1","3","3","3770","393","1","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209201","GM14174A-17","","plot","5239680","202256DVGST_stom_rep1_GM14174A-17_86","1","1","86","2","5","test","","","","","3","","33.0722034307804","","90","15.625","8","1","4","1","","18","","5","3","170","20","4","3","2","2","3","4580","441","1","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209202","GM14174A-18","","plot","5240509","202256DVGST_stom_rep1_GM14174A-18_200","1","1","200","5","20","test","","","","","2","","37.2871530430354","","100","14.0625","7.2","1","4","1","","6","","5","2","210","20","4","3","1","2","3","4450","523","0","5","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209203","GM14174A-19","","plot","5240166","202256DVGST_stom_rep1_GM14174A-19_572","1","1","572","13","32","test","","","","","3","","36.2607059373539","","130","18.9453125","9.7","1","5","1","","25","","5","2","280","20","3","3","1","2","3","4820","542","1","4","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209205","GM14174A-20","","plot","5239091","202256DVGST_stom_rep1_GM14174A-20_603","1","1","603","14","28","test","","","","","1","","33.5181332495286","","150","7.421875","3.8","1","4","1","","8","","5","3","230","20","4","3","1","2","3","3530","348","1","5","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209206","GM14174A-21","","plot","5240342","202256DVGST_stom_rep1_GM14174A-21_613","1","1","613","14","18","test","","","","","1","","35.4721763795771","","120","12.6953125","6.5","1","4","1","","17","","5","2","190","20","4","3","1","2","3","4350","472","0","5","1","1","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209207","GM14174A-22","","plot","5239921","202256DVGST_stom_rep1_GM14174A-22_186","1","1","186","5","6","test","","","","","1","","36.3314247069432","","110","12.890625","6.6","1","4","1","","0","","5","4","210","20","4","3","1","3","3","5000","564","0","5","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209208","GM14174A-23","","plot","5239210","202256DVGST_stom_rep1_GM14174A-23_272","1","1","272","7","2","test","","","","","2","","34.3544585987261","","80","5.859375","3","1","4","1","","6","","5","3","170","10","3","3","1","2","3","4900","504","2","5","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209204","GM14174A-2","","plot","5239178","202256DVGST_stom_rep1_GM14174A-2_414","1","1","414","10","37","test","","","","","3","","34.7768156424581","","120","17.578125","9","1","4","1","","8","","5","2","230","10","4","3","1","3","3","3800","399","0","5","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209209","GM14174A-3","","plot","5239413","202256DVGST_stom_rep1_GM14174A-3_606","1","1","606","14","25","test","","","","","2","","34.9289247311827","","80","8.984375","4.6","1","4","1","","19","","5","3","170","20","4","3","1","3","3","3640","385","4","5","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209210","GM14174A-4","","plot","5240188","202256DVGST_stom_rep1_GM14174A-4_702","1","1","702","16","19","test","","","","","3","","31.9010991475998","","120","16.6015625","8.5","1","4","1","","5","","5","2","220","20","4","3","1","2","3","4900","442","4","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209212","GM14174A-6","","plot","5240533","202256DVGST_stom_rep1_GM14174A-6_454","1","1","454","11","4","test","","","","","3","","37.6658748551564","","110","15.234375","7.8","1","4","1","","14","","5","3","210","20","4","3","1","3","3","3920","468","8","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209213","GM14174A-7","","plot","5239833","202256DVGST_stom_rep1_GM14174A-7_614","1","1","614","14","17","test","","","","","2","","33.3201505956394","","80","19.140625","9.8","1","4","1","","10","","5","3","190","20","4","3","1","2","3","4930","481","1","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209214","GM14174A-8","","plot","5239655","202256DVGST_stom_rep1_GM14174A-8_254","1","1","254","6","17","test","","","","","1","","29.7532657998186","","90","15.8203125","8.1","1","4","1","","10","","5","2","170","20","3","3","1","2","3","3590","283","7","5","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209217","GM14178A-10","","plot","5240223","202256DVGST_stom_rep1_GM14178A-10_396","1","1","396","9","36","test","","","","","0","","34.1793296853625","","160","10.546875","5.4","1","3","1","","8","","5","3","160","20","4","3","1","3","3","4070","415","8","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209216","GM14178A-1","","plot","5240146","202256DVGST_stom_rep1_GM14178A-1_13","1","1","13","1","13","test","","","","","4","","33.0936541998773","","70","7.6171875","3.9","1","3","1","","12","","5","4","170","10","3","3","1","3","2","3610","348","0","4","2","3","2","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209219","GM14178A-12","","plot","5239051","202256DVGST_stom_rep1_GM14178A-12_148","1","1","148","4","33","test","","","","","3","","36.6306451612903","","70","9.375","4.8","1","4","1","","8","","5","2","210","20","3","3","1","3","3","3360","384","0","4","3","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209220","GM14178A-13","","plot","5240319","202256DVGST_stom_rep1_GM14178A-13_552","1","1","552","13","12","test","","","","","0","","38.9613161728994","","180","11.9140625","6.1","1","4","1","","20","","5","3","180","20","4","3","1","3","3","4710","592","0","5","2","3","1","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209222","GM14178A-15","","plot","5239762","202256DVGST_stom_rep1_GM14178A-15_416","1","1","416","10","35","test","","","","","2","","33.5325763216679","","60","8.59375","4.4","1","3","1","","20","","5","3","180","10","4","3","1","3","2","2980","294","4","5","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209223","GM14178A-16","","plot","5240047","202256DVGST_stom_rep1_GM14178A-16_571","1","1","571","13","31","test","","","","","0","","38.6647716229349","","200","11.1328125","5.7","1","4","1","","19","","5","2","200","20","4","3","1","3","3","4700","584","0","5","1","3","2","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209224","GM14178A-17","","plot","5239731","202256DVGST_stom_rep1_GM14178A-17_252","1","1","252","6","19","test","","","","","1","","35.7231467473525","","70","8.59375","4.4","1","4","1","","25","","5","3","190","20","4","3","1","3","3","2970","326","0","5","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209225","GM14178A-18","","plot","5240492","202256DVGST_stom_rep1_GM14178A-18_573","1","1","573","13","33","test","","","","","0","","32.5965940054496","","210","13.28125","6.8","1","4","1","","18","","5","2","210","20","4","3","1","3","3","4050","380","1","5","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209226","GM14178A-19","","plot","5239618","202256DVGST_stom_rep1_GM14178A-19_159","1","1","159","4","22","test","","","","","2","","34.2440102264426","","50","8.7890625","4.5","1","3","1","","12","","5","4","140","20","3","3","1","3","3","3050","312","0","4","2","3","1","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209228","GM14178A-20","","plot","5240024","202256DVGST_stom_rep1_GM14178A-20_630","1","1","630","14","1","test","","","","","3","","30.7768330733229","","100","6.25","3.2","1","4","1","","16","","5","3","190","20","3","3","1","2","3","2800","236","2","2","3","3","3","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209229","GM14178A-21","","plot","5239701","202256DVGST_stom_rep1_GM14178A-21_236","1","1","236","6","35","test","","","","","3","","36.1516085790885","","75","6.25","3.2","1","3","1","","14","","5","3","170","20","3","3","1","3","3","1680","188","2","4","2","3","1","3"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","10793","202256DVGST_stom","202256DVGST_stom","RCBD","1.6","4","","no","no","2022-July-15","2023-April-03","52","Santo Tomas. Atlantico, Colombia","4209230","GM14178A-22","","plot","5240049","202256DVGST_stom_rep1_GM14178A-22_644","1","1","644","15","14","test","","","","","0","","35.6148980912326","","150","9.1796875","4.7","1","4","1","","26","","5","3","150","20","4","3","1","3","3","3470","379","0","5","3","3","1","5"," (Operator: lizbethpino, Time: )"
