"Date of Download: 2023-06-28_16:49:24"
"Search Parameters: Data Level:all  Trait List:  Trial List:11001  Accession List:  Plot List:  Plant List:  Location List:  Year List:  Include Timestamp:0  Trait Contains:  Minimum Phenotype:   Maximum Phenotype:  Exclude Phenotype Outlier: 0"

"studyYear","programDbId","programName","programDescription","studyDbId","studyName","studyDescription","studyDesign","plotWidth","plotLength","fieldSize","fieldTrialIsPlannedToBeGenotyped","fieldTrialIsPlannedToCross","plantingDate","harvestDate","locationDbId","locationName","germplasmDbId","germplasmName","germplasmSynonyms","observationLevel","observationUnitDbId","observationUnitName","replicate","blockNumber","plotNumber","rowNumber","colNumber","entryType","plantNumber","Change in weight after boiling computation percentage|month 10|boiling time 20 minutes|COMP:0000224","Change in weight after boiling computation percentage|month 10|boiling time 30 minutes|COMP:0000225","Total carotenes ug/g NIRS 400-2500 nm|CO_334:0001051","beta carotene content ug/g NIRS 400-2500 nm|CO_334:0001053","branching level counting|CO_334:0000079","dry matter content by table-top NIRS in percentage|CO_334:0002057","first apical branch height measurement in cm|CO_334:0000106","frog skin disease : visual 1-5|CO_334:0000093","initial plant vigor assessment 1-5|CO_334:0000220","lodged plants estimation 1-3|CO_334:0000301","number of planted stakes per plot counting|CO_334:0000159","plant architecture visual rating 1-5|CO_334:0000099","plant stands harvested counting|CO_334:0000010","red spider mite severity : visual 1-5|CO_334:0000044","root color visual rating 1-3|CO_334:0000221","root evaluation scaled 1-5|CO_334:0000228","rotted storage root counting|CO_334:0000084","sprout count discrete counting|CO_334:0000138","thrips severity : visual 1-5|CO_334:0002084","total carotenoid by chart 1-8|CO_334:0000161","notes"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209074","GM14079B-10","","plot","5348112","202258DVGST_ciat_rep1_GM14079B-10_682","1","1","682","22","23","test","","","","1.4715971","0.9867285","0","41.77911","250","1","4","1","5","3","2","","3","4","6","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209075","GM14079B-11","","plot","5348403","202258DVGST_ciat_rep1_GM14079B-11_794","1","1","794","25","26","test","","","","","","2","","20","1","2","1","5","5","2","","3","4","2","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209076","GM14079B-12","","plot","5347912","202258DVGST_ciat_rep1_GM14079B-12_439","1","1","439","14","10","test","","8.49508444668516","19.7378371565415","0.77807","0.4635947","2","37.5458984","135","1","3","1","5","3","2","","3","3","3","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209073","GM14079B-1","","plot","5347857","202258DVGST_ciat_rep1_GM14079B-1_383","1","1","383","12","2","test","","4.55486542443065","7.88342092689919","1.5266556","0.7107716","3","40.7805176","45","1","3","1","5","4","2","","3","3","4","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209077","GM14079B-13","","plot","5347958","202258DVGST_ciat_rep1_GM14079B-13_832","1","1","832","26","1","test","","","","0.5569971","0.1997027","3","38.805748","35","1","2","1","5","5","2","","3","4","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209078","GM14079B-14","","plot","5348044","202258DVGST_ciat_rep1_GM14079B-14_403","1","1","403","13","19","test","","6.02636534839925","17.9939633155329","1.2148978","1.024056","3","37.3420258","40","1","3","1","5","5","2","2","3","4","4","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209079","GM14079B-15","","plot","5348202","202258DVGST_ciat_rep1_GM14079B-15_81","1","1","81","3","17","test","","6.16103091753661","13.1636781379552","1.4021758","0.9684693","3","43.27742","65","1","4","1","5","4","2","","3","3","3","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209080","GM14079B-16","","plot","5348274","202258DVGST_ciat_rep1_GM14079B-16_511","1","1","511","16","2","test","","4.32067885794748","8.34861875382134","1.1876121","0.9866788","6","42.8959923","30","1","4","2","5","5","2","","3","3","20","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209081","GM14079B-17","","plot","5347629","202258DVGST_ciat_rep1_GM14079B-17_25","1","1","25","1","25","test","","3.69493651042482","6.1404608872864","1.1161602","0.7738827","2","34.823925","165","1","3","1","5","4","2","","3","3","12","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209082","GM14079B-18","","plot","5347626","202258DVGST_ciat_rep1_GM14079B-18_549","1","1","549","18","28","test","","5.19630484988453","16.6089299461124","1.474986","0.7938074","1","40.1747017","50","1","2","3","5","3","2","","3","3","1","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209083","GM14079B-19","","plot","5347617","202258DVGST_ciat_rep1_GM14079B-19_191","1","1","191","6","2","test","","4.99594923035377","9.04671887658655","1.3181909","1.0746814","3","41.8007431","25","1","4","2","5","4","2","","3","3","2","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209085","GM14079B-20","","plot","5347921","202258DVGST_ciat_rep1_GM14079B-20_633","1","1","633","20","8","test","","","","1.4610933","1.0815988","3","41.3659439","115","1","4","1","5","5","2","","3","4","4","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209086","GM14079B-21","","plot","5347807","202258DVGST_ciat_rep1_GM14079B-21_809","1","1","809","26","24","test","","2.7146726773039","3.42448148367833","0.6329612","0.4315784","3","41.9785461","110","1","3","1","5","4","2","","3","3","1","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209087","GM14079B-22","","plot","5347753","202258DVGST_ciat_rep1_GM14079B-22_804","1","1","804","26","29","test","","","","0.9601124","0.7360505","4","39.6086502","30","1","3","3","5","4","2","","3","4","2","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209084","GM14079B-2","","plot","5348437","202258DVGST_ciat_rep1_GM14079B-2_774","1","1","774","25","6","test","","3.72150721042022","7.3964955807102","1.3868383","0.4640279","3","37.281723","50","1","3","1","5","4","2","","3","3","1","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209088","GM14079B-3","","plot","5347769","202258DVGST_ciat_rep1_GM14079B-3_232","1","1","232","8","25","test","","5.03203625566495","8.34505391467418","1.9635364","0.7813544","2","39.9550476","110","1","3","1","5","1","2","","3","3","7","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209089","GM14079B-4","","plot","5347956","202258DVGST_ciat_rep1_GM14079B-4_697","1","1","697","22","8","test","","6.83594480385923","20.2180172768408","1.5143064","0.8994221","0","39.2824707","235","1","4","1","5","5","2","","3","4","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209090","GM14079B-5","","plot","5348354","202258DVGST_ciat_rep1_GM14079B-5_376","1","1","376","12","9","test","","4.30990251410979","8.96186078330767","1.1124306","0.6926622","5","40.7297211","35","1","3","1","5","4","2","2","3","3","5","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209091","GM14079B-6","","plot","5347881","202258DVGST_ciat_rep1_GM14079B-6_255","1","1","255","8","2","test","","","","","","3","","70","1","3","1","5","3","2","","3","5","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209092","GM14079B-7","","plot","5348387","202258DVGST_ciat_rep1_GM14079B-7_485","1","1","485","16","28","test","","7.40063027345736","19.3283860255498","1.131346","0.8401974","3","39.7903557","70","1","4","2","5","4","2","","2","3","1","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209093","GM14079B-8","","plot","5348351","202258DVGST_ciat_rep1_GM14079B-8_583","1","1","583","19","7","test","","9.99977288728395","21.0715177942813","1.3653301","0.8629667","3","41.9932098","190","1","5","1","5","2","2","","3","1","4","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209094","GM14079B-9","","plot","5348385","202258DVGST_ciat_rep1_GM14079B-9_557","1","1","557","18","20","test","","4.20627965807443","9.61789652948859","1.1205821","0.6370644","4","41.2145691","45","1","3","3","5","4","2","","3","3","1","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209096","GM14080A-10","","plot","5347872","202258DVGST_ciat_rep1_GM14080A-10_851","1","1","851","27","19","test","","","","0.9824989","0.6297365","0","41.145256","275","1","3","1","5","2","2","","1","4","0","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209097","GM14080A-11","","plot","5347762","202258DVGST_ciat_rep1_GM14080A-11_704","1","1","704","22","1","test","","6.56209987195902","13.0121638924456","0.6162449","0.260766","0","40.8036232","330","1","4","1","5","1","2","","3","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209098","GM14080A-12","","plot","5348442","202258DVGST_ciat_rep1_GM14080A-12_277","1","1","277","9","21","test","","7.29518131490158","17.2781472139418","0.7046358","0.6278319","1","40.8135185","325","1","4","1","5","1","2","","1","3","10","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209099","GM14080A-13","","plot","5347853","202258DVGST_ciat_rep1_GM14080A-13_402","1","1","402","13","18","test","","2.94132089369014","5.80898600540143","0.6177143","0.1744292","2","41.4995193","130","1","3","1","5","3","2","","2","3","7","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209095","GM14080A-1","","plot","5348018","202258DVGST_ciat_rep1_GM14080A-1_413","1","1","413","13","29","test","","5.27353376047312","9.38064728109083","0.6800096","0.5167054","2","40.6033363","75","1","3","1","5","3","2","","3","4","3","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209100","GM14080A-2","","plot","5347976","202258DVGST_ciat_rep1_GM14080A-2_397","1","1","397","13","13","test","","6.25534340267884","11.6842405243659","0.9942257","0.5828699","1","42.7064438","275","1","3","1","5","1","2","3","3","3","2","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209101","GM14080A-3","","plot","5348124","202258DVGST_ciat_rep1_GM14080A-3_422","1","1","422","14","27","test","","8.45077693459295","15.6419389809509","1.1779839","0.7276464","3","45.728363","125","1","4","1","5","4","2","","3","3","3","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209102","GM14080A-4","","plot","5347996","202258DVGST_ciat_rep1_GM14080A-4_125","1","1","125","4","4","test","","","","0.7822555","0.1231716","2","42.4233322","100","1","3","1","5","3","2","","1","3","3","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209103","GM14080A-5","","plot","5348295","202258DVGST_ciat_rep1_GM14080A-5_760","1","1","760","24","9","test","","5.91246480675711","13.00998208344","0.9126572","0.7269973","2","42.3049889","10","1","4","1","5","1","2","","3","3","3","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209104","GM14080A-6","","plot","5347781","202258DVGST_ciat_rep1_GM14080A-6_776","1","1","776","25","8","test","","4.82115085536547","9.15845861413513","0.5959106","0.3178138","1","42.8205833","100","1","4","1","5","3","2","","3","3","0","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209105","GM14080A-7","","plot","5348347","202258DVGST_ciat_rep1_GM14080A-7_21","1","1","21","1","21","test","","","","1.3402569","1.0322427","3","39.3832359","40","1","3","1","5","4","2","","3","2","12","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209106","GM14080A-8","","plot","5348050","202258DVGST_ciat_rep1_GM14080A-8_108","1","1","108","4","21","test","","","","0.8841655","0.0581048","3","39.7500954","40","1","3","1","5","4","2","","2","2","20","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209107","GM14080A-9","","plot","5347782","202258DVGST_ciat_rep1_GM14080A-9_150","1","1","150","5","22","test","","","","0.9756563","0.4673783","2","42.3499336","45","1","3","1","5","1","2","","3","3","18","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209109","GM14148A-10","","plot","5347795","202258DVGST_ciat_rep1_GM14148A-10_462","1","1","462","15","14","test","","8.59557591066833","15.6849783989235","1.2356507","1.0882345","5","44.1545372","60","1","4","1","5","4","2","","3","2","4","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209110","GM14148A-11","","plot","5348227","202258DVGST_ciat_rep1_GM14148A-11_388","1","1","388","13","4","test","","","","1.0449122","0.6240611","3","44.1244507","95","1","4","1","5","3","2","","3","3","8","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209111","GM14148A-12","","plot","5347797","202258DVGST_ciat_rep1_GM14148A-12_411","1","1","411","13","27","test","","10.4325699745547","28.2160022618038","0.3367169","","4","42.4704361","25","1","3","1","5","5","2","","3","3","0","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209112","GM14148A-13","","plot","5348199","202258DVGST_ciat_rep1_GM14148A-13_537","1","1","537","17","25","test","","","","0.8420971","0.5248957","3","42.4110451","30","1","3","1","5","5","2","","3","4","2","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209113","GM14148A-14","","plot","5347995","202258DVGST_ciat_rep1_GM14148A-14_474","1","1","474","15","26","test","","4.50252580716011","6.69887985943334","0.5780182","0.2100808","3","43.0405006","65","1","3","1","5","5","2","","3","3","4","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209114","GM14148A-15","","plot","5347914","202258DVGST_ciat_rep1_GM14148A-15_610","1","1","610","20","31","test","","5.93011811023623","14.2224409448819","0.7703809","0.670409","3","42.4328117","40","1","5","1","5","4","2","","3","3","5","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209115","GM14148A-16","","plot","5347603","202258DVGST_ciat_rep1_GM14148A-16_571","1","1","571","18","6","test","","9.41015089163236","15.116598079561","0.7117784","0.741865","2","44.6823158","95","1","4","1","5","3","2","","3","4","8","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209116","GM14148A-17","","plot","5348184","202258DVGST_ciat_rep1_GM14148A-17_193","1","1","193","7","1","test","","5.46026300743283","11.6066323613493","","","4","37.8096619","35","1","3","1","5","4","2","","3","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209108","GM14148A-1","","plot","5348417","202258DVGST_ciat_rep1_GM14148A-1_842","1","1","842","27","10","test","","16.5214866434379","34.4367015098723","0.3911518","0.2971791","1","43.2848015","190","1","3","1","5","5","2","2","3","4","1","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209117","GM14148A-18","","plot","5348263","202258DVGST_ciat_rep1_GM14148A-18_625","1","1","625","20","16","test","","","","1.1219227","0.61685","3","42.0812836","30","1","4","1","5","5","2","","3","4","6","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209118","GM14148A-19","","plot","5348260","202258DVGST_ciat_rep1_GM14148A-19_773","1","1","773","25","5","test","","7.31707317073171","18.5109114249037","0.8070567","0.7639792","3","42.3935051","150","1","5","1","5","4","2","","1","3","1","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209120","GM14148A-20","","plot","5348305","202258DVGST_ciat_rep1_GM14148A-20_355","1","1","355","12","30","test","","7.07853025936599","17.2370317002882","0.9553996","0.6587737","3","44.3182411","25","1","3","1","5","4","2","","3","3","3","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209119","GM14148A-2","","plot","5348209","202258DVGST_ciat_rep1_GM14148A-2_205","1","1","205","7","13","test","","4.40720337021436","11.2564233137355","0.5027657","0.6864699","4","42.6534882","35","1","4","1","5","5","2","","3","3","4","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209121","GM14148A-3","","plot","5347655","202258DVGST_ciat_rep1_GM14148A-3_312","1","1","312","10","9","test","","17.1803652968036","42.5513698630137","0.705802","0.3553528","3","41.1729584","40","1","3","1","5","5","2","2","3","3","3","5","","2"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209122","GM14148A-4","","plot","5347879","202258DVGST_ciat_rep1_GM14148A-4_72","1","1","72","3","8","test","","4.87237309279341","9.50724498608579","1.2953687","0.9448333","3","44.7397423","70","1","4","1","5","5","2","","3","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209123","GM14148A-5","","plot","5347619","202258DVGST_ciat_rep1_GM14148A-5_19","1","1","19","1","19","test","","9.24313462826523","22.3710649698594","0.5419567","0.5095317","2","38.192997","70","1","3","1","5","5","2","","3","3","13","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209124","GM14148A-6","","plot","5347714","202258DVGST_ciat_rep1_GM14148A-6_521","1","1","521","17","9","test","","4.03995560488345","9.63374028856825","1.052894","0.8137065","5","42.5237694","40","1","3","2","5","5","2","2","3","3","0","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209125","GM14148A-7","","plot","5347621","202258DVGST_ciat_rep1_GM14148A-7_66","1","1","66","3","2","test","","7.69230769230769","19.41811769892","0.8979347","0.6696668","3","42.9002609","25","1","3","1","5","5","2","","3","3","1","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209126","GM14148A-8","","plot","5347590","202258DVGST_ciat_rep1_GM14148A-8_703","1","1","703","22","2","test","","","","0.4509477","0.3342488","2","40.2976494","80","1","4","1","5","5","2","","3","4","6","5","","1"," (Operator: lizbethpino, Time: )"
"2022","174","CIAT","CIAT cassava breeding, Cali, Colombia","11001","202258DVGST_ciat","202258DVGST_ciat","Augmented","1.2","4","","no","no","2022-July-27","2023-June-07","41","CIAT. Valle, Colombia","4209127","GM14148A-9","","plot","5348262","202258DVGST_ciat_rep1_GM14148A-9_50","1","1","50","2","15","test","","7.49320633895661","16.2133075039686","1.6657319","1.4648392","3","43.4719238","30","1","3","1","5","5","2","","3","3","5","5","","1"," (Operator: lizbethpino, Time: )"
